layer,ccs_loss,orientation_flipped,train_accuracy_raw,train_accuracy_flipped,train_orientation_accuracy,accuracy,silhouette,latent_vs_true,behavioral_vs_true,latent_vs_behavioral,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,pa_pair_count,model
13,0.0014805470127612,False,0.6693467336683417,0.3306532663316583,0.6693467336683417,0.6746987951807228,0.5700984001159668,0.6746987951807228,0.8714859437751004,0.5943775100401606,0.2300692349672317,0.0285687204450368,0.3772502541542053,115,gemma-2-9b-it
14,0.0011630262015387,True,0.3266331658291457,0.6733668341708543,0.6733668341708543,0.6827309236947792,0.5582501888275146,0.6827309236947792,0.8714859437751004,0.6024096385542169,0.2625218629837036,0.0533322691917419,0.3526207506656647,115,gemma-2-9b-it
15,0.001210993155837,True,0.3276381909547738,0.6723618090452261,0.6723618090452261,0.6827309236947792,0.5246871709823608,0.6827309236947792,0.8714859437751004,0.6024096385542169,0.2593258619308471,0.061846274882555,0.353588193655014,115,gemma-2-9b-it
16,0.0014829067513346,True,0.3256281407035176,0.6743718592964824,0.6743718592964824,0.6827309236947792,0.5318852066993713,0.6827309236947792,0.8714859437751004,0.6024096385542169,0.2668917179107666,0.0568037442862987,0.354646772146225,115,gemma-2-9b-it
17,0.001613626955077,False,0.6844221105527638,0.3155778894472362,0.6844221105527638,0.6907630522088354,0.5026531219482422,0.6907630522088354,0.8714859437751004,0.6104417670682731,0.224359318614006,0.0449349954724311,0.3821668624877929,115,gemma-2-9b-it
18,0.0012924415059387,False,0.6773869346733669,0.3226130653266331,0.6773869346733669,0.6706827309236948,0.4502431750297546,0.6706827309236948,0.8714859437751004,0.5903614457831325,0.2591339647769928,0.0459481701254844,0.3901091516017914,115,gemma-2-9b-it
19,0.0013546366244554,True,0.3175879396984924,0.6824120603015076,0.6824120603015076,0.6867469879518072,0.3829122483730316,0.6867469879518072,0.8714859437751004,0.606425702811245,0.2415060997009277,0.0601126141846179,0.3582646250724792,115,gemma-2-9b-it
20,0.0009901496814563,False,0.9728643216080402,0.0271356783919597,0.9728643216080402,0.9799196787148594,0.2895382642745971,0.9799196787148594,0.8714859437751004,0.8594377510040161,0.0614020302891731,0.0782686695456504,0.3833149969577789,115,gemma-2-9b-it
21,0.001380548113957,False,0.9618090452261306,0.0381909547738693,0.9618090452261306,0.963855421686747,0.3404543101787567,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0631143301725387,0.1154061630368232,0.4239546656608581,115,gemma-2-9b-it
22,0.0009306994616053,False,0.971859296482412,0.0281407035175879,0.971859296482412,0.9759036144578314,0.3385705947875976,0.9759036144578314,0.8714859437751004,0.8554216867469879,0.0265188328921794,0.089083507657051,0.3684118986129761,115,gemma-2-9b-it
23,0.0010119172511622,True,0.0231155778894472,0.9768844221105528,0.9768844221105528,0.9759036144578314,0.3497012257575989,0.9759036144578314,0.8714859437751004,0.8554216867469879,0.0306094493716955,0.0880683735013008,0.4151999354362488,115,gemma-2-9b-it
24,0.001056816545315,False,0.9748743718592964,0.0251256281407035,0.9748743718592964,0.9799196787148594,0.38361856341362,0.9799196787148594,0.8714859437751004,0.8594377510040161,0.0279536191374063,0.0925725847482681,0.4028393030166626,115,gemma-2-9b-it
25,0.0011800224892795,False,0.9758793969849248,0.0241206030150753,0.9758793969849248,0.9759036144578314,0.3819864988327026,0.9759036144578314,0.8714859437751004,0.8634538152610441,0.0306893847882747,0.0869046971201896,0.3904558718204498,115,gemma-2-9b-it
26,0.0011112547945231,False,0.9748743718592964,0.0251256281407035,0.9748743718592964,0.9718875502008032,0.368300586938858,0.9718875502008032,0.8714859437751004,0.8594377510040161,0.0558117143809795,0.0739603042602539,0.3890299201011657,115,gemma-2-9b-it
27,0.001110746175982,False,0.9728643216080402,0.0271356783919597,0.9728643216080402,0.9678714859437751,0.3570878505706787,0.9678714859437751,0.8714859437751004,0.8554216867469879,0.0559903383255004,0.1152563989162445,0.4160053431987762,115,gemma-2-9b-it
28,0.0012785316212102,False,0.9738693467336684,0.0261306532663316,0.9738693467336684,0.963855421686747,0.3551332950592041,0.963855421686747,0.8714859437751004,0.8514056224899599,0.0715734660625457,0.0947358459234237,0.402511715888977,115,gemma-2-9b-it
29,0.0013982219388708,False,0.9728643216080402,0.0271356783919597,0.9728643216080402,0.963855421686747,0.3362911343574524,0.963855421686747,0.8714859437751004,0.8514056224899599,0.0629078596830368,0.0878576040267944,0.3934323787689209,115,gemma-2-9b-it
30,0.0014467996079474,False,0.971859296482412,0.0281407035175879,0.971859296482412,0.9718875502008032,0.3437768518924713,0.9718875502008032,0.8714859437751004,0.8514056224899599,0.0750683844089508,0.1187431514263153,0.3938762247562408,115,gemma-2-9b-it
31,0.0014363513328135,False,0.9698492462311558,0.0301507537688442,0.9698492462311558,0.9718875502008032,0.3449617028236389,0.9718875502008032,0.8714859437751004,0.8514056224899599,0.0465477034449577,0.096666008234024,0.402428925037384,115,gemma-2-9b-it
32,0.0014487277949228,True,0.0321608040201005,0.9678391959798996,0.9678391959798996,0.9678714859437751,0.3265958726406097,0.9678714859437751,0.8714859437751004,0.8473895582329317,0.0660862177610397,0.105769082903862,0.4502183794975281,115,gemma-2-9b-it
33,0.0013524759560823,True,0.0331658291457286,0.9668341708542714,0.9668341708542714,0.963855421686747,0.315735787153244,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0655610486865043,0.1290446072816848,0.4729292094707489,115,gemma-2-9b-it
34,0.0015129771782085,True,0.0341708542713567,0.9658291457286432,0.9658291457286432,0.9678714859437751,0.3122954666614532,0.9678714859437751,0.8714859437751004,0.8473895582329317,0.0706333294510841,0.094080276787281,0.4511528015136719,115,gemma-2-9b-it
35,0.0012625639792531,True,0.0321608040201005,0.9678391959798996,0.9678391959798996,0.963855421686747,0.3053910136222839,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0695524886250495,0.1252616345882415,0.4725817739963531,115,gemma-2-9b-it
36,0.0012421139981597,True,0.0321608040201005,0.9678391959798996,0.9678391959798996,0.963855421686747,0.3088924884796142,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0576851814985275,0.1214686259627342,0.4621514678001404,115,gemma-2-9b-it
37,0.0012876961845904,False,0.9668341708542714,0.0331658291457286,0.9668341708542714,0.9598393574297188,0.3089735507965088,0.9598393574297188,0.8714859437751004,0.8473895582329317,0.0777758359909057,0.1119565889239311,0.3992616832256317,115,gemma-2-9b-it
38,0.0013718218542635,True,0.0321608040201005,0.9678391959798996,0.9678391959798996,0.963855421686747,0.3029232621192932,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0451125428080558,0.1022185012698173,0.4585225582122803,115,gemma-2-9b-it
39,0.0013283740263432,False,0.9688442211055276,0.0311557788944723,0.9688442211055276,0.963855421686747,0.3074955940246582,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0535503067076206,0.1157172322273254,0.3982590436935425,115,gemma-2-9b-it
40,0.0015198041219264,True,0.0311557788944723,0.9688442211055276,0.9688442211055276,0.963855421686747,0.2987101376056671,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0706314966082573,0.1088256388902664,0.4718924462795257,115,gemma-2-9b-it
41,0.0019513969309628,True,0.0321608040201005,0.9678391959798996,0.9678391959798996,0.963855421686747,0.2909413576126098,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0368359312415123,0.0988181605935096,0.4582030773162842,115,gemma-2-9b-it
42,0.0009109277161769,True,0.0341708542713567,0.9658291457286432,0.9658291457286432,0.963855421686747,0.2840393781661987,0.963855421686747,0.8714859437751004,0.8433734939759037,0.0878021493554115,0.1449523568153381,0.4713006019592285,115,gemma-2-9b-it
0,0.199999988079071,False,0.5095477386934674,0.5095477386934674,0.5095477386934674,0.5381526104417671,0.0,0.4618473895582329,0.6666666666666666,0.7871485943775101,0.0,0.0,0.3200323581695556,115,deberta-hate-tuned
1,0.1892287582159042,True,0.4030150753768844,0.5969849246231156,0.5969849246231156,0.606425702811245,0.4691505134105682,0.606425702811245,0.6666666666666666,0.5783132530120482,-0.0020041966345161,0.0020588040351867,0.3285448551177978,115,deberta-hate-tuned
2,0.1496361047029495,False,0.549748743718593,0.450251256281407,0.549748743718593,0.5341365461847389,0.2571852803230285,0.5341365461847389,0.6666666666666666,0.4096385542168674,-0.0021354858763515,0.0184622257947921,0.3671079576015472,115,deberta-hate-tuned
3,0.15993532538414,True,0.4522613065326633,0.5477386934673367,0.5477386934673367,0.5220883534136547,0.4200753271579742,0.5220883534136547,0.6666666666666666,0.5261044176706827,-0.0047647752799093,0.0184149723500013,0.3583612143993377,115,deberta-hate-tuned
4,0.1140147298574447,False,0.5829145728643216,0.4170854271356783,0.5829145728643216,0.5742971887550201,0.2306248992681503,0.5742971887550201,0.6666666666666666,0.5060240963855421,0.0131241427734494,0.0741754546761512,0.4174876809120178,115,deberta-hate-tuned
5,0.1126400157809257,True,0.392964824120603,0.607035175879397,0.607035175879397,0.5783132530120482,0.5142427682876587,0.5783132530120482,0.6666666666666666,0.5341365461847389,0.0721645653247833,0.0699821859598159,0.4073591530323028,115,deberta-hate-tuned
6,0.1197849214076995,True,0.4442211055276382,0.5557788944723618,0.5557788944723618,0.570281124497992,0.4961088597774505,0.570281124497992,0.6666666666666666,0.5180722891566265,-0.0047489195130765,0.1069301515817642,0.4172248840332031,115,deberta-hate-tuned
7,0.1108963638544082,False,0.5738693467336683,0.4261306532663316,0.5738693467336683,0.5542168674698795,0.3808313310146332,0.5542168674698795,0.6666666666666666,0.5502008032128514,0.0804128497838974,0.0976342558860778,0.4308159947395324,115,deberta-hate-tuned
8,0.1176748275756836,False,0.5698492462311557,0.4301507537688442,0.5698492462311557,0.5582329317269076,0.4256658256053924,0.5582329317269076,0.6666666666666666,0.5461847389558233,0.0304924640804529,0.0603475794196128,0.4047817587852478,115,deberta-hate-tuned
9,0.0990635156631469,True,0.44321608040201,0.5567839195979899,0.5567839195979899,0.5020080321285141,0.5482133626937866,0.4979919678714859,0.6666666666666666,0.4779116465863454,0.0909327641129493,0.1545247137546539,0.4522094130516052,115,deberta-hate-tuned
10,0.1282675862312317,False,0.5819095477386935,0.4180904522613065,0.5819095477386935,0.5421686746987951,0.396635353565216,0.5421686746987951,0.6666666666666666,0.5381526104417671,0.0048340992070734,0.0389422178268432,0.3833264112472534,115,deberta-hate-tuned
11,0.1460511088371276,True,0.3889447236180904,0.6110552763819096,0.6110552763819096,0.5461847389558233,0.4392545521259308,0.5461847389558233,0.6666666666666666,0.5662650602409639,0.0139904953539371,0.0308300964534282,0.3659027814865112,115,deberta-hate-tuned
12,0.1516811847686767,False,0.5507537688442211,0.4492462311557789,0.5507537688442211,0.5783132530120482,0.3571077585220337,0.5783132530120482,0.6666666666666666,0.5180722891566265,0.0017104024300351,0.0193637311458587,0.3579524755477905,115,deberta-hate-tuned
13,0.1704241335391998,True,0.3577889447236181,0.6422110552763819,0.6422110552763819,0.6345381526104418,0.252470999956131,0.6345381526104418,0.6666666666666666,0.5582329317269076,0.0010789196239784,0.0118529126048088,0.3446859419345855,115,deberta-hate-tuned
14,0.1232430934906005,True,0.3507537688442211,0.6492462311557788,0.6492462311557788,0.6265060240963856,0.3675467669963836,0.6265060240963856,0.6666666666666666,0.4698795180722891,0.0029452112503349,0.0261455625295639,0.3557334244251251,115,deberta-hate-tuned
15,0.1513417661190033,True,0.4150753768844221,0.5849246231155779,0.5849246231155779,0.5180722891566265,0.3012926876544952,0.5180722891566265,0.6666666666666666,0.5542168674698795,0.007428856100887,0.0193443484604358,0.3546768128871918,115,deberta-hate-tuned
16,0.1108000576496124,True,0.3688442211055276,0.6311557788944724,0.6311557788944724,0.5903614457831325,0.3006034791469574,0.5903614457831325,0.6666666666666666,0.5461847389558233,0.052949346601963,0.0660297870635986,0.3991851508617401,115,deberta-hate-tuned
17,0.1403798162937164,True,0.2532663316582914,0.7467336683417085,0.7467336683417085,0.6907630522088353,0.2655720710754394,0.6907630522088354,0.6666666666666666,0.5903614457831325,0.0102437492460012,0.0274728666990995,0.3675936460494995,115,deberta-hate-tuned
18,0.1503449827432632,True,0.1879396984924623,0.8120603015075377,0.8120603015075377,0.7670682730923695,0.2000287473201751,0.7670682730923695,0.6666666666666666,0.6586345381526104,0.0029943762347102,0.0129532162100076,0.3528249561786651,115,deberta-hate-tuned
19,0.0460379235446453,True,0.3597989949748744,0.6402010050251257,0.6402010050251257,0.6265060240963856,0.2127659171819687,0.6265060240963856,0.6666666666666666,0.6144578313253012,0.1539900749921798,0.2221850007772445,0.5183134078979492,115,deberta-hate-tuned
20,0.0360765121877193,True,0.0492462311557788,0.9507537688442212,0.9507537688442212,0.963855421686747,0.2536529302597046,0.963855421686747,0.6666666666666666,0.7028112449799196,0.0204204060137271,0.1111543327569961,0.3875882029533386,115,deberta-hate-tuned
21,0.0395016893744468,True,0.0462311557788944,0.9537688442211056,0.9537688442211056,0.9518072289156626,0.2624094486236572,0.9518072289156626,0.6666666666666666,0.7068273092369478,0.0346194207668304,0.1227251887321472,0.3876861333847046,115,deberta-hate-tuned
22,0.044829212129116,False,0.9015075376884422,0.0984924623115577,0.9015075376884422,0.8795180722891566,0.2726373672485351,0.8795180722891566,0.6666666666666666,0.6907630522088354,0.0729880407452583,0.1032919734716415,0.4483304023742676,115,deberta-hate-tuned
23,0.0476728975772857,False,0.892462311557789,0.107537688442211,0.892462311557789,0.8795180722891566,0.2685020864009857,0.8795180722891566,0.6666666666666666,0.6827309236947792,0.1001091748476028,0.1001534089446067,0.4368301630020141,115,deberta-hate-tuned
24,0.0509044975042343,True,0.1105527638190954,0.8894472361809045,0.8894472361809045,0.8795180722891567,0.221576914191246,0.8795180722891566,0.6666666666666666,0.6666666666666666,0.0726467743515968,0.1203160285949707,0.3946200609207153,115,deberta-hate-tuned
